Name,Freq(MHz),PW(µs),Azimuth(º),Elevation(º),Power(dBm)
T,1429.535,10.87,173,-9.2,-38
S4,4543.97,5.14,356,0.0,-48
S3,1368.12,245.41,198,0.0,-59
F,4331.35,1.63,170,0.0,-35
T,1429.535,10.87,170,-9.2,-38
F,4331.35,1.63,167,0.0,-35
S4,4543.97,5.14,356,0.0,-48
T,1429.535,10.87,170,-10.83,-38
S4,4543.97,5.14,356,0.0,-48
T,1429.535,10.87,170,-9.47,-38
S4,4543.95,5.14,356,0.0,-48
T,1429.535,10.87,170,-8.29,-38
S4,4543.97,5.14,356,0.0,-48
T,1429.535,10.87,170,-13.27,-38
T,1429.535,10.87,170,-12.24,-38
S4,4543.97,5.14,356,0.0,-48
S4,4543.98,5.14,356,0.0,-48
S4,4543.96,5.14,356,0.0,-48
S4,4543.98,5.14,356,0.0,-48
S4,4543.99,5.14,356,0.0,-48
S4,4543.97,5.14,356,0.0,-48
S4,4543.94,5.14,356,0.0,-48
T,1429.535,10.87,170,-10.87,-38
S4,4543.94,5.14,356,0.0,-48
T,1429.535,10.87,170,-9.51,-38
S4,4543.95,5.14,356,0.0,-48
T,1429.535,10.87,170,-8.32,-38
S4,4543.98,5.14,356,0.0,-48
S4,4543.97,5.14,356,0.0,-48
S4,4543.99,5.14,356,0.0,-48
T,1429.535,10.87,170,-7.28,-38
S3,1368.12,245.41,195,0.0,-59
S4,4543.99,5.14,352,0.0,-48
S4,4543.98,5.14,352,0.0,-48
T,1429.535,10.87,170,-8.39,-38
S3,1368.12,245.41,195,0.0,-52
S4,4543.97,5.14,352,0.0,-48
S3,1368.12,245.41,195,0.0,-52
F,4331.35,1.63,167,0.0,-37
S4,4543.97,5.14,352,0.0,-48
T,1429.535,10.87,170,-7.34,-39
S4,4543.97,5.14,349,0.0,-48
S4,4544.0,5.14,349,0.0,-48
S4,4543.96,5.14,349,0.0,-48
S4,4543.96,5.14,349,0.0,-48
S4,4543.92,5.14,349,0.0,-48
S4,4543.93,5.14,349,0.0,-48
T,1429.535,10.87,170,-6.23,-39
S4,4544.0,5.14,349,0.0,-48
S4,4543.94,5.14,349,0.0,-48
S4,4543.95,5.14,349,0.0,-48
S4,4543.99,5.14,349,0.0,-48
S4,4543.99,5.14,349,0.0,-48
S4,4543.97,5.14,349,0.0,-48
S4,4543.98,5.14,349,0.0,-48
S1,1426.125,225.88,179,0.0,-27
S4,4543.98,5.14,349,0.0,-49
S1,1426.125,4.3,179,0.0,-27
T,1429.535,10.87,170,-6.23,-40
F,4331.35,1.63,167,0.0,-37
T,1429.535,10.87,170,-4.72,-40
S4,4543.94,5.14,346,0.0,-49
S4,4543.98,5.14,346,0.0,-49
S1,1426.125,4.3,179,0.0,-27
S4,4543.97,5.14,346,0.0,-49
S4,4543.96,5.14,346,0.0,-49
S4,4543.96,5.14,346,0.0,-49
T,1429.535,10.87,170,-3.61,-41
S4,4543.96,5.14,346,0.0,-49
S4,4543.97,5.14,346,0.0,-49
S4,4544.01,5.14,346,0.0,-49
S4,4543.97,5.14,346,0.0,-49
S4,4543.97,5.14,346,0.0,-49
S4,4543.96,5.14,346,0.0,-49
S4,4544.0,5.14,346,0.0,-49
S4,4543.98,5.14,346,0.0,-49
S4,4543.97,5.14,346,0.0,-49
S4,4543.99,5.14,346,0.0,-51
S4,4543.97,5.14,346,0.0,-51
T,1429.535,10.87,170,-2.42,-41
S4,4543.97,5.14,346,0.0,-51
S3,1368.12,245.41,195,0.0,-44
T,1429.535,10.87,170,-2.42,-41
F,4331.43,1.63,167,0.0,-37
S4,4543.97,5.14,346,0.0,-51
S4,4543.95,5.14,346,0.0,-51
T,1429.535,10.87,170,-1.42,-41
S4,4543.98,5.14,346,0.0,-51
S4,4543.97,5.14,346,0.0,-51
S4,4543.97,5.14,346,0.0,-51
S3,1368.12,245.41,197,0.0,-44
S4,4543.97,5.14,343,0.0,-51
S4,4543.96,5.14,343,0.0,-51
S4,4544.0,5.14,343,0.0,-51
S4,4543.99,5.14,343,0.0,-51
S4,4543.94,5.14,343,0.0,-51
T,1429.535,10.87,170,-2.44,-41
T,1429.535,10.87,170,-3.54,-41
T,1429.535,10.87,170,-3.54,-41
S1,1426.125,4.3,179,0.0,-27
F,4331.43,1.63,169,0.0,-37
S4,4543.97,5.14,343,0.0,-51
S4,4543.96,5.14,343,0.0,-50
S4,4543.99,5.14,343,0.0,-50
S4,4543.96,5.14,343,0.0,-50
S4,4543.99,5.14,343,0.0,-50
F,4331.43,1.63,169,0.0,-63
S4,4543.97,5.14,343,0.0,-49
T,1429.535,10.87,170,-5.08,-41
S4,4543.94,5.14,343,0.0,-49
T,1429.535,10.87,170,-5.08,-41
S3,1368.12,245.41,197,0.0,-44
S4,4543.98,5.14,343,0.0,-49
T,1429.535,10.87,170,-3.89,-41
S4,4543.98,5.14,343,0.0,-49
T,1429.535,10.87,170,-12.21,-41
T,1429.535,10.87,170,-10.68,-41
T,1429.535,10.87,170,-9.34,-41
S4,4543.96,5.14,343,0.0,-49
S4,4543.98,5.14,345,0.0,-49
T,1429.535,10.87,170,-8.31,-41
S4,4543.98,5.14,345,0.0,-49
S4,4543.97,5.14,345,0.0,-49
S4,4543.96,5.14,345,0.0,-49
S1,1376.285,226.03,179,0.0,-55
S1,1376.285,4.3,179,0.0,-55
T,1429.535,10.87,170,-8.31,-41
S4,4543.97,5.14,345,0.0,-49
S4,4543.97,5.14,345,0.0,-49
S1,1376.285,4.3,176,0.0,-55
T,1429.535,10.87,170,-9.78,-41
T,1429.535,10.87,170,-8.69,-41
S4,4543.95,5.14,345,0.0,-49
T,1429.535,10.87,170,-7.6,-41
S4,4543.96,5.14,345,0.0,-49
S4,4543.96,5.14,345,0.0,-49
S4,4543.97,5.14,345,0.0,-49
T,1429.535,10.87,170,-6.43,-41
S4,4543.97,5.14,345,0.0,-49
S4,4544.01,5.14,345,0.0,-49
S4,4543.95,5.14,345,0.0,-49
T,1429.535,10.87,170,-4.93,-41
S4,4543.97,5.14,345,0.0,-49
S4,4543.91,5.14,345,0.0,-49
S4,4543.91,5.14,345,0.0,-49
S4,4543.99,5.14,345,0.0,-49
S4,4543.99,5.14,345,0.0,-49
T,1429.535,10.87,170,-3.77,-41
S4,4543.98,5.14,345,0.0,-49
S4,4543.95,5.14,345,0.0,-49
T,1429.535,10.87,170,-4.88,-41
S4,4543.95,5.14,345,0.0,-49
S4,4543.95,5.14,345,0.0,-49
F,4331.43,1.63,0,-90.0,-63
S4,4543.96,5.14,345,0.0,-49
S4,4543.93,5.14,345,0.0,-49
S4,4543.92,5.14,345,0.0,-49
S4,4543.94,5.14,345,0.0,-49
S4,4543.97,5.14,345,0.0,-49
T,1429.535,10.87,170,-3.74,-41
S4,4543.96,5.14,345,0.0,-49
S4,4544.01,5.14,345,0.0,-49
T,1429.535,10.87,170,-2.5,-41
S4,4543.95,5.14,345,0.0,-49
S4,4543.98,5.14,345,0.0,-49
T,1429.535,10.87,170,-5.57,-41
T,1429.535,10.87,170,-9.84,-41
S4,4543.99,5.14,345,0.0,-49
S4,4543.97,5.14,345,0.0,-49
T,1429.535,10.87,170,-8.57,-41
T,1429.535,10.87,170,-7.5,-41
S4,4543.97,5.14,347,0.0,-49
T,1429.535,10.87,170,-5.74,-41
S4,4543.99,5.14,347,0.0,-49
S4,4543.99,5.14,347,0.0,-49
T,1429.535,10.87,170,-7.27,-41
S4,4543.98,5.14,347,0.0,-49
S3,1368.12,245.41,199,0.0,-45
S4,4543.95,5.14,347,0.0,-49
S4,4543.98,5.14,347,0.0,-49
S4,4543.98,5.14,347,0.0,-49
S4,4543.96,5.14,347,0.0,-49
T,1429.535,10.87,170,-8.45,-41
S4,4543.96,5.14,347,0.0,-49
S4,4543.99,5.14,349,0.0,-49
S4,4544.01,5.14,349,0.0,-49
S1,1426.255,225.88,176,0.0,-57
S1,1426.255,4.3,176,0.0,-57
S1,1376.38,226.0,176,0.0,-57
S1,1376.38,4.3,176,0.0,-57
S1,1425.895,4.3,176,0.0,-57
T,1429.535,10.87,170,-6.87,-41
S1,1426.03,225.73,176,0.0,-57
S1,1426.03,4.3,176,0.0,-57
S1,1376.105,226.09,176,0.0,-56
S1,1376.105,4.3,176,0.0,-56
S4,4543.97,5.14,349,0.0,-49
T,1429.535,10.87,170,-8.65,-41
S4,4543.98,5.14,349,0.0,-49
T,1429.535,10.87,170,-10.38,-33
S3,1368.12,245.41,199,0.0,-45
T,1429.535,10.87,170,-11.72,-33
S4,4543.94,5.14,349,0.0,-49
S4,4543.98,5.14,351,0.0,-49
S4,4543.97,5.14,351,0.0,-49
T,1429.535,10.87,170,-9.7,-33
S4,4543.95,5.14,351,0.0,-49
S4,4543.98,5.14,351,0.0,-49
T,1429.535,10.87,170,-8.49,-33
S4,4543.96,5.14,351,0.0,-49
T,1429.535,10.87,170,-6.67,-33
S4,4543.98,5.14,353,0.0,-49
S3,1368.12,245.41,199,0.0,-55
T,1429.535,10.87,170,-6.67,-33
S3,1368.12,245.41,199,0.0,-55
T,1429.535,10.87,170,-5.41,-33
T,1429.535,10.87,170,-8.12,-33
T,1429.535,10.87,167,-7.1,-33
S4,4543.97,5.14,353,0.0,-49
S4,4543.98,5.14,353,0.0,-49
T,1429.535,10.87,167,-7.1,-33
S3,1368.12,245.41,199,0.0,-55
S1,1376.105,4.3,176,0.0,-56
S4,4543.96,5.14,353,0.0,-49
S4,4543.99,5.14,353,0.0,-49
T,1429.535,10.87,167,-5.44,-33
S4,4543.97,5.14,353,0.0,-49
S4,4543.97,5.14,350,0.0,-49
T,1429.535,10.87,167,-4.16,-33
S4,4543.95,5.14,350,0.0,-49
S4,4543.95,5.14,350,0.0,-49
S4,4543.97,5.14,350,0.0,-49
T,1429.535,10.87,167,-2.79,-33
S4,4543.99,5.14,350,0.0,-49
S4,4543.99,5.14,350,0.0,-49
S4,4543.97,5.14,350,0.0,-49
S4,4543.96,5.14,350,0.0,-49
S3,1368.12,245.41,199,0.0,-56
S4,4543.97,5.14,350,0.0,-49
T,1429.535,10.87,167,-1.63,-33
S4,4543.95,5.14,350,0.0,-49
T,1429.535,10.87,169,-1.63,-33
S4,4543.95,5.14,347,0.0,-49
S4,4543.93,5.14,347,0.0,-49
S4,4543.98,5.14,347,0.0,-49
S4,4543.98,5.14,347,0.0,-49
S4,4543.97,5.14,347,0.0,-49
S4,4543.95,5.14,347,0.0,-49
S4,4543.98,5.14,347,0.0,-49
T,1429.535,10.87,171,-1.63,-33
S4,4543.97,5.14,347,0.0,-49
S1,1376.305,226.03,176,0.0,-56
S1,1376.305,4.3,176,0.0,-56
S3,1368.12,245.41,196,0.0,-56
T,1429.535,10.87,171,-2.95,-33
S3,1368.12,245.41,196,0.0,-56
S4,4543.94,5.14,347,0.0,-49
S4,4543.94,5.14,347,1.02,-49
S4,4544.0,5.14,347,1.02,-49
T,1429.535,10.87,171,-1.73,-33
S4,4543.98,5.14,347,1.02,-49
S4,4543.97,5.14,347,1.02,-49
T,1429.535,10.87,173,-1.73,-33
S4,4543.94,5.14,349,1.02,-49
S4,4543.95,5.14,349,1.02,-49
T,1429.535,10.87,173,-1.73,-29
S4,4543.97,5.14,349,1.02,-49
S3,1368.205,245.41,196,0.0,-56
T,1429.535,10.87,173,-3.28,-29
S4,4543.97,5.14,349,1.02,-49
S4,4543.99,5.14,349,1.02,-49
T,1429.535,10.87,175,-3.28,-29
S4,4543.99,5.14,349,1.02,-49
S4,4543.95,5.14,351,1.02,-49
T,1429.535,10.87,175,-2.25,-29
S4,4543.97,5.14,351,1.02,-50
S4,4543.96,5.14,351,1.02,-50
S4,4543.97,5.14,351,1.02,-50
S4,4543.96,5.14,351,1.02,-50
S4,4543.96,5.14,351,1.02,-50
S4,4543.96,5.14,351,1.02,-50
T,1429.535,10.87,175,-1.24,-29
S4,4543.95,5.14,351,1.02,-50
S4,4543.96,5.14,353,1.02,-50
S4,4543.98,5.14,353,1.02,-50
J,4400.6,9.34,0,0.0,-69
T,1429.535,10.87,175,-1.24,-29
S4,4544.0,5.14,353,1.02,-50
S4,4544.0,5.14,353,1.02,-50
S4,4543.96,5.14,353,1.02,-50
S4,4544.01,5.14,353,1.02,-50
S4,4543.98,5.14,353,1.02,-50
S4,4543.95,5.14,353,1.02,-50
S3,1368.205,245.41,198,0.0,-56
S4,4543.97,5.14,353,1.02,-50
S4,4543.96,5.14,353,1.02,-50
J,4400.705,9.34,0,0.0,-63
S4,4543.97,5.14,353,1.02,-50
J,4400.745,9.34,0,0.0,-60
T,1429.535,10.87,172,-1.24,-29
S4,4543.97,5.14,353,1.02,-50
J,4400.67,9.34,0,0.0,-59
T,1429.535,10.87,172,-0.22,-29
S4,4543.94,5.14,353,1.02,-50
S4,4543.94,5.14,350,1.02,-49
J,4400.67,9.34,0,0.0,-59
S3,1368.205,245.41,198,0.0,-48
S3,1368.11,245.41,198,0.0,-48
S4,4543.97,5.14,350,1.02,-49
S4,4543.97,5.14,350,1.02,-49
T,1429.535,10.87,172,-2.67,-29
S4,4543.96,5.14,350,1.02,-49
S4,4543.98,5.14,350,1.02,-49
S4,4543.95,5.14,350,1.02,-49
S4,4543.96,5.14,350,1.02,-49
S4,4543.96,5.14,350,1.02,-49
S4,4543.97,5.14,350,1.02,-49
S4,4543.95,5.14,350,1.02,-48
T,1429.535,10.87,172,-3.69,-29
S4,4543.97,5.14,350,1.02,-48
T,1429.535,10.87,172,-3.69,-29
S3,1368.11,245.41,198,0.0,-48
S4,4543.97,5.14,350,1.02,-48
S4,4543.96,5.14,350,1.02,-48
S1,1376.305,4.3,178,0.0,-56
J,4400.69,9.34,0,0.0,-59
S4,4543.98,5.14,350,1.02,-48
S4,4543.99,5.14,350,1.02,-48
T,1429.535,10.87,172,-5.64,-29
S4,4543.99,5.14,350,1.02,-48
T,1429.535,10.87,172,-7.67,-29
S1,1376.305,4.3,177,0.0,-56
S4,4543.99,5.14,350,1.02,-48
S4,4544.0,5.14,350,1.02,-48
S3,1368.11,245.41,200,0.0,-48
S4,4544.01,5.14,350,1.02,-48
S4,4543.97,5.14,350,1.02,-48
S4,4543.92,5.14,350,1.02,-48
T,1429.535,10.87,172,-6.5,-29
T,1429.535,10.87,172,-8.06,-29
T,1429.535,10.87,172,-8.06,-38
S4,4543.98,5.14,350,1.02,-48
J,4401.04,9.34,0,0.0,-57
S4,4543.98,5.14,350,1.02,-48
T,1429.535,10.87,172,-9.97,-38
T,1429.535,10.87,172,-8.72,-38
T,1429.535,10.87,172,-8.72,-38
T,1429.535,10.87,172,-7.63,-38
S4,4543.96,5.14,350,1.02,-48
T,1429.535,10.87,172,-6.07,-38
S4,4543.96,5.14,350,1.02,-48
T,1429.535,10.87,172,-4.65,-38
T,1429.535,10.87,169,-4.65,-38
S4,4543.94,5.14,350,1.02,-48
T,1429.535,10.87,169,-3.56,-38
S4,4543.95,5.14,350,1.02,-47
S4,4543.97,5.14,350,1.02,-47
S3,1368.11,245.41,197,0.0,-48
S4,4543.97,5.14,347,1.02,-47
J,4401.04,9.34,2,0.0,-57
S4,4543.98,5.14,347,1.02,-47
S4,4543.97,5.14,347,1.02,-47
S4,4543.95,5.14,347,1.02,-47
S4,4543.97,5.14,347,1.02,-47
J,4400.695,9.34,2,0.0,-57
T,1429.535,10.87,169,-3.56,-38
T,1429.535,10.87,169,-2.38,-38
S4,4543.97,5.14,347,1.02,-47
T,1429.535,10.87,169,-3.67,-38
S4,4543.95,5.14,347,1.02,-47
S4,4544.0,5.14,347,1.02,-47
T,1429.535,10.87,171,-3.67,-38
T,1429.535,10.87,171,-2.46,-38
S4,4543.97,5.14,347,1.02,-47
S4,4543.98,5.14,347,1.02,-47
S4,4543.96,5.14,347,1.02,-47
T,1429.535,10.87,171,-3.6,-38
S4,4543.96,5.14,347,1.02,-47
T,1429.535,10.87,171,-5.69,-38
T,1429.535,10.87,171,-14.21,-38
S4,4543.94,5.14,347,1.02,-47
J,4401.04,9.34,2,0.0,-57
T,1429.535,10.87,171,-13.09,-38
J,4401.04,9.34,2,0.0,-57
S4,4543.97,5.14,347,1.02,-47
T,1429.25,10.87,171,-11.42,-38
S4,4543.97,5.14,347,1.02,-47
S4,4543.96,5.14,347,1.02,-47
S3,1368.1,245.41,197,0.0,-43
S4,4543.96,5.14,347,1.02,-47
J,4400.785,9.34,2,0.0,-57
S3,1368.1,245.41,194,0.0,-43
S4,4543.94,5.14,347,1.02,-47
J,4400.61,9.34,2,0.0,-57
J,4400.59,9.34,2,0.0,-57
T,1429.25,10.87,173,-11.42,-38
S4,4543.94,5.14,347,1.02,-47
S4,4543.98,5.14,347,1.02,-47
S4,4543.94,5.14,347,1.02,-47
S4,4543.98,5.14,347,1.02,-47
S4,4543.98,5.14,347,1.02,-47
S4,4543.98,5.14,344,1.02,-47
S3,1368.1,245.41,194,0.0,-43
T,1429.34,10.87,173,-13.02,-38
S4,4544.01,5.14,344,1.02,-47
J,4400.91,9.34,2,0.0,-57
T,1429.34,10.87,173,-11.2,-41
S4,4543.95,5.14,344,1.02,-47
S4,4543.99,5.14,344,1.02,-47
J,4401.205,9.34,2,0.0,-57
T,1429.34,10.87,173,-9.42,-41
T,1429.34,10.87,173,-8.24,-41
S4,4543.96,5.14,344,1.02,-47
T,1429.34,10.87,173,-7.21,-41
S4,4543.95,5.14,344,1.02,-47
T,1429.34,10.87,175,-7.21,-41
S4,4543.95,5.14,344,2.03,-47
T,1429.34,10.87,175,-5.52,-41
S4,4543.97,5.14,344,2.03,-47
S3,1368.1,245.41,191,0.0,-43
S4,4543.94,5.14,344,2.03,-47
T,1429.34,10.87,175,-4.23,-41
S4,4543.95,5.14,344,2.03,-47
J,4400.735,9.34,2,0.0,-61
S4,4543.97,5.14,344,2.03,-47
T,1429.34,10.87,175,-2.83,-42
S4,4543.99,5.14,344,2.03,-47
S4,4543.97,5.14,344,2.03,-47
T,1429.34,10.87,175,-2.83,-42
T,1429.34,10.87,177,-2.83,-42
S4,4544.01,5.14,344,2.03,-47
J,4400.66,9.34,2,0.0,-61
S4,4543.95,5.14,344,2.03,-47
S4,4543.95,5.14,346,2.03,-47
T,1429.34,10.87,177,-4.21,-42
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,177,-4.21,-42
S4,4543.93,5.14,346,2.03,-48
T,1429.34,10.87,177,-6.65,-42
S4,4543.99,5.14,346,2.03,-48
T,1429.34,10.87,177,-7.84,-42
T,1429.34,10.87,177,-9.41,-42
S3,1368.1,245.41,191,0.0,-57
S4,4543.98,5.14,346,2.03,-48
S4,4543.96,5.14,346,2.03,-48
J,4400.66,9.34,2,0.0,-61
T,1429.34,10.87,177,-8.3,-41
S4,4543.97,5.14,346,2.03,-48
J,4400.95,9.34,2,0.0,-61
S4,4543.94,5.14,346,2.03,-48
T,1429.34,10.87,177,-6.59,-41
S4,4543.96,5.14,346,2.03,-48
S4,4543.96,5.14,346,2.03,-48
T,1429.34,10.87,177,-6.59,-41
T,1429.34,10.87,177,-8.75,-41
T,1429.34,10.87,177,-11.04,-41
T,1429.34,10.87,179,-11.04,-41
J,4400.95,9.34,359,0.0,-61
S4,4543.96,5.14,346,2.03,-48
T,1429.34,10.87,179,-13.22,-41
S4,4543.95,5.14,346,2.03,-48
T,1429.34,10.87,179,-11.57,-41
S4,4543.97,5.14,346,2.03,-48
S4,4543.95,5.14,346,2.03,-48
S4,4543.94,5.14,346,2.03,-48
S4,4543.95,5.14,346,2.03,-48
T,1429.34,10.87,179,-9.73,-41
J,4400.95,9.34,355,0.0,-61
S4,4543.96,5.14,346,2.03,-48
T,1429.34,10.87,179,-9.73,-41
T,1429.34,10.87,181,-11.23,-41
S4,4544.01,5.14,346,2.03,-48
S4,4543.94,5.14,346,2.03,-47
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,181,-18.98,-41
S4,4543.94,5.14,346,2.03,-47
T,1429.34,10.87,181,-16.61,-41
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,181,-14.53,-41
S4,4543.98,5.14,346,2.03,-47
T,1429.34,10.87,181,-12.71,-41
S3,1368.1,245.41,191,0.0,-60
S4,4543.98,5.14,346,2.03,-47
T,1429.34,10.87,181,-12.71,-41
S4,4543.95,5.14,346,2.03,-47
T,1429.34,10.87,181,-13.76,-41
J,4400.95,9.34,353,0.0,-61
S4,4543.96,5.14,346,2.03,-47
T,1429.34,10.87,181,-12.04,-41
S4,4543.96,5.14,346,2.03,-47
T,1429.34,10.87,181,-10.54,-41
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,181,-9.22,-41
T,1429.34,10.87,181,-8.07,-41
T,1429.34,10.87,181,-7.06,-41
S3,1368.1,245.41,193,0.0,-60
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,181,-10.96,-41
S4,4543.97,5.14,346,2.03,-47
J,4400.735,9.34,353,0.0,-65
S4,4543.99,5.14,346,2.03,-47
J,4401.02,9.34,353,0.0,-60
T,1429.34,10.87,181,-9.54,-41
S4,4543.99,5.14,346,2.03,-47
T,1429.34,10.87,181,-11.16,-41
S4,4543.95,5.14,346,2.03,-47
J,4401.02,9.34,353,0.0,-60
J,4400.705,9.34,353,0.0,-60
T,1429.34,10.87,178,-11.16,-41
S3,1368.1,245.41,193,0.0,-60
S4,4543.98,5.14,346,2.03,-47
J,4400.705,9.34,356,0.0,-60
S4,4543.97,5.14,346,2.03,-47
S4,4543.97,5.14,346,2.03,-47
J,4400.705,9.34,358,0.0,-60
J,4400.695,9.34,358,0.0,-60
S4,4543.95,5.14,346,2.03,-47
T,1429.34,10.87,178,-12.38,-39
J,4400.695,9.34,358,0.0,-60
T,1429.34,10.87,178,-10.83,-39
J,4400.695,9.34,0,0.0,-60
S4,4543.96,5.14,346,2.03,-47
T,1429.34,10.87,178,-9.48,-39
S4,4543.98,5.14,346,2.03,-47
S4,4543.95,5.14,346,2.03,-47
S4,4543.97,5.14,346,2.03,-47
J,4400.92,9.34,0,0.0,-60
T,1429.34,10.87,178,-7.49,-39
S4,4543.97,5.14,346,2.03,-47
T,1429.34,10.87,178,-15.78,-39
S4,4543.97,5.14,346,2.03,-47
S4,4543.97,5.14,346,2.03,-47
S4,4543.96,5.14,346,2.03,-47
J,4400.92,9.34,3,0.0,-60
S4,4543.96,5.14,346,2.03,-47
S4,4543.99,5.14,346,2.03,-47
S4,4543.99,5.14,346,2.03,-46
T,1429.34,10.87,178,-14.45,-39
S4,4543.94,5.14,346,2.03,-46
T,1429.34,10.87,178,-12.65,-39
S4,4543.96,5.14,346,2.03,-46
S4,4543.97,5.14,346,2.03,-46
T,1429.34,10.87,178,-11.07,-39
J,4401.0,9.34,3,0.0,-58
J,4400.755,9.34,3,0.0,-58
S4,4543.97,5.14,346,2.03,-46
T,1429.34,10.87,178,-9.88,-39
S3,1368.1,245.41,193,0.0,-59
S4,4543.97,5.14,346,2.03,-46
T,1429.34,10.87,178,-9.88,-39
S4,4543.95,5.14,346,2.03,-46
T,1429.34,10.87,175,-9.88,-39
S4,4543.95,5.14,346,2.03,-46
J,4400.65,9.34,3,0.0,-58
S4,4543.97,5.14,346,2.03,-46
T,1429.34,10.87,175,-7.88,-39
S4,4543.96,5.14,346,2.03,-46
J,4400.745,9.34,3,0.0,-58
T,1429.34,10.87,175,-6.03,-39
S4,4543.96,5.14,346,2.03,-46
J,4400.695,9.34,3,0.0,-58
T,1429.34,10.87,175,-6.03,-39
S4,4543.99,5.14,346,2.03,-46
S4,4543.97,5.14,346,2.03,-46
T,1429.34,10.87,175,-4.62,-39
J,4400.94,9.34,3,0.0,-58
S3,1368.1,245.41,193,0.0,-51
S4,4543.96,5.14,346,2.03,-46
T,1429.34,10.87,175,-3.53,-39
S4,4543.99,5.14,346,2.03,-46
S4,4543.98,5.14,346,2.03,-46
S4,4543.98,5.14,346,2.03,-46
T,1429.34,10.87,172,-3.53,-39
J,4400.94,9.34,0,0.0,-58
S4,4543.96,5.14,346,2.03,-46
S4,4543.95,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
S4,4543.97,5.14,346,2.03,-45
S4,4543.97,5.14,346,2.03,-45
T,1429.34,10.87,172,-2.37,-39
S4,4543.97,5.14,346,2.03,-45
S3,1368.1,245.41,193,0.0,-51
S4,4543.95,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
J,4400.845,9.34,0,0.0,-58
T,1429.34,10.87,174,-2.37,-39
S4,4543.98,5.14,346,2.03,-45
T,1429.34,10.87,174,-1.21,-39
S4,4543.99,5.14,346,2.03,-45
S4,4543.95,5.14,346,2.03,-45
S4,4543.97,5.14,346,2.03,-45
J,4401.295,9.34,0,0.0,-58
S4,4543.99,5.14,346,2.03,-45
S3,1368.1,245.41,193,0.0,-44
J,4401.295,9.34,0,0.0,-58
S4,4543.99,5.14,346,2.03,-45
T,1429.34,10.87,174,0.42,-39
S3,1368.1,245.41,193,0.0,-44
J,4401.295,9.34,3,0.0,-58
S4,4543.97,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
J,4401.295,9.34,3,0.0,-58
J,4401.295,9.34,5,0.0,-58
S4,4543.98,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
S4,4543.97,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
T,1429.34,10.87,176,0.42,-39
J,4401.295,9.34,7,0.0,-58
S4,4543.96,5.14,346,2.03,-45
S3,1368.12,245.41,193,0.0,-44
S4,4543.97,5.14,346,2.03,-45
J,4401.295,9.34,10,0.0,-58
J,4401.295,9.34,12,0.0,-58
S4,4543.98,5.14,346,2.03,-45
S4,4543.96,5.14,346,2.03,-45
J,4401.295,9.34,15,0.0,-58
J,4400.705,9.34,15,0.0,-61
T,1429.34,10.87,176,0.42,-39
J,4400.705,9.34,15,0.0,-61
S4,4543.97,5.14,346,2.03,-43
S4,4543.97,5.14,346,2.03,-43
J,4400.705,9.34,17,0.0,-61
S4,4543.97,5.14,346,2.03,-43
S4,4543.98,5.14,346,2.03,-43
S4,4543.97,5.14,343,2.03,-43
T,1429.34,10.87,176,0.42,-39
S4,4543.97,5.14,343,2.03,-43
S4,4543.97,5.14,343,2.03,-43
S4,4544.0,5.14,343,2.03,-43
S4,4543.94,5.14,343,2.03,-43
S4,4543.96,5.14,343,2.03,-43
S4,4543.97,5.14,343,2.03,-43
J,4400.705,9.34,353,0.0,-61
J,4400.58,9.28,348,0.0,-67
T,1429.34,10.87,176,0.42,-39
S4,4544.0,5.14,343,2.03,-43
S3,1394.175,30.73,79,0.0,-53
S2,1382.34,300.46,77,0.0,-53
S3,1368.12,245.41,193,0.0,-50
S4,4543.98,5.14,343,2.03,-43
J,4400.66,9.28,348,0.0,-67
S4,4543.96,5.14,343,2.03,-43
J,4400.66,9.28,348,0.0,-67
S4,4543.96,5.14,343,2.03,-43
S4,4543.98,5.14,343,2.03,-43
S4,4543.98,5.14,343,2.03,-43
S3,1368.12,245.41,193,0.0,-50
S4,4543.98,5.14,343,2.03,-43
S4,4543.96,5.14,343,2.03,-43
J,4400.92,9.28,348,0.0,-67
J,4400.725,9.28,348,0.0,-63
S4,4543.95,5.14,343,2.03,-43
S4,4543.95,5.14,343,0.99,-43
S4,4543.97,5.14,343,0.99,-43
J,4400.785,9.28,348,0.0,-63
S4,4543.96,5.14,343,0.99,-43
S4,4543.96,5.14,343,0.99,-43
S4,4543.96,5.14,343,0.99,-43
J,4400.785,9.28,348,0.0,-63
S4,4543.98,5.14,343,0.99,-43
S4,4543.98,5.14,343,0.99,-43
S4,4543.94,5.14,343,0.99,-43
S4,4543.97,5.14,343,0.99,-43
S3,1368.12,245.41,193,0.0,-61
S4,4543.96,5.14,343,0.99,-43
S4,4543.96,5.14,343,0.99,-43
S4,4543.97,5.14,343,0.99,-43
