Name,Frequency,Amplitude,PulseWidth,AOA
J,4405.58,-40,9.25,192
J,4398.285,-40,9.25,192
J,4398.13,-40,9.25,192
J,4398.15,-40,9.25,192
J,4398.13,-40,9.25,192
J,4395.895,-40,9.25,192
J,4395.62,-40,9.25,192
J,4395.65,-40,9.25,192
J,4395.67,-40,9.25,192
J,4403.18,-40,9.25,192
J,4403.1,-40,9.25,192
J,4403.07,-40,9.25,192
J,4403.345,-40,9.25,192
J,4395.805,-40,9.25,192
J,4395.56,-40,9.25,192
J,4395.6,-40,9.25,192
J,4395.805,-40,9.25,192
J,4395.68,-40,9.25,192
J,4395.58,-40,9.25,192
J,4395.65,-40,9.25,192
J,4395.61,-40,9.25,192
J,4400.66,-40,9.25,192
J,4400.62,-40,9.25,192
J,4400.64,-40,9.25,192
J,4400.55,-40,9.25,192
J,4408.16,-40,9.25,192
J,4408.14,-40,9.25,192
J,4408.16,-40,9.25,192
J,4408.09,-40,9.25,192
J,4395.63,-40,9.25,192
J,4395.57,-40,9.25,192
J,4395.795,-40,9.25,192
J,4395.66,-40,9.25,192
J,4400.59,-40,9.25,192
J,4400.815,-40,9.25,192
J,4400.57,-40,9.25,192
J,4400.57,-40,9.25,192
J,4398.13,-40,9.25,192
J,4398.16,-40,9.25,192
J,4398.14,-40,9.25,192
J,4398.13,-40,9.25,192
J,4405.92,-40,9.25,192
J,4405.66,-40,9.25,192
J,4405.64,-40,9.25,192
J,4405.66,-40,9.25,192
J,4408.305,-40,9.25,192
J,4408.14,-40,9.25,192
J,4408.09,-40,9.25,192
J,4408.11,-40,9.25,192
J,4403.12,-40,9.25,192
J,4403.43,-40,9.25,192
J,4403.06,-40,9.25,192
J,4403.355,-40,9.25,192
J,4395.63,-40,9.25,192
J,4395.62,-40,9.25,192
J,4395.58,-40,9.25,192
J,4395.64,-40,9.25,192
J,4400.835,-40,9.25,192
J,4400.825,-40,9.25,192
J,4400.67,-40,9.25,192
J,4400.64,-40,9.25,192
J,4393.08,-40,9.25,192
J,4393.04,-40,9.25,192
J,4393.325,-40,9.25,192
J,4393.07,-40,9.25,192
J,4395.64,-40,9.25,192
J,4395.58,-40,9.25,192
J,4395.865,-40,9.25,192
J,4395.62,-40,9.25,192
J,4403.44,-40,9.25,192
J,4403.375,-40,9.25,192
J,4403.12,-40,9.25,192
J,4403.16,-40,9.25,192
J,4393.1,-40,9.25,192
J,4393.18,-40,9.25,192
J,4393.03,-40,9.25,192
J,4393.09,-40,9.25,192
J,4400.825,-40,9.25,192
J,4400.9,-40,9.25,192
J,4400.61,-40,9.25,192
J,4400.54,-40,9.25,192
J,4405.66,-40,9.25,192
J,4405.855,-40,9.25,192
J,4405.61,-40,9.25,192
J,4405.63,-40,9.25,192
J,4408.15,-40,9.25,192
J,4408.12,-40,9.25,192
J,4408.08,-40,9.25,192
J,4408.06,-40,9.25,192
J,4398.375,-40,9.25,192
J,4398.08,-40,9.25,192
J,4398.06,-40,9.25,192
J,4398.15,-40,9.25,192
J,4405.62,-40,9.25,192
J,4405.59,-40,9.25,192
J,4405.885,-40,9.25,192
J,4405.68,-40,9.25,192
J,4393.15,-40,9.25,192
J,4393.08,-40,9.25,192
J,4393.13,-40,9.25,192
J,4393.15,-40,9.25,192
J,4400.63,-40,9.25,192
J,4400.63,-40,9.25,192
J,4400.65,-40,9.25,192
J,4400.58,-40,9.25,192
J,4408.08,-40,9.25,192
J,4408.345,-40,9.25,192
J,4408.17,-40,9.25,192
J,4408.355,-40,9.25,192
J,4398.12,-40,9.25,192
J,4398.07,-40,9.25,192
J,4398.09,-40,9.25,192
J,4398.07,-40,9.25,192
J,4400.825,-40,9.25,192
J,4400.845,-40,9.25,192
J,4400.58,-40,9.25,192
J,4400.63,-40,9.25,192
J,4408.305,-40,9.25,192
J,4408.345,-40,9.25,192
J,4408.205,-40,9.25,192
J,4408.15,-40,9.25,192
J,4403.1,-40,9.25,192
J,4403.07,-40,9.25,192
J,4403.09,-40,9.25,192
J,4403.375,-40,9.25,192
J,4400.815,-40,9.25,192
J,4400.815,-40,9.25,192
J,4400.64,-40,9.25,192
J,4400.54,-40,9.25,192
J,4400.64,-40,9.25,192
J,4405.795,-40,9.25,192
J,4405.825,-40,9.25,192
J,4405.885,-40,9.25,192
J,4405.885,-40,9.25,192
J,4398.295,-40,9.25,192
J,4398.12,-40,9.25,192
J,4398.12,-40,9.25,194
J,4398.07,-40,9.25,194
J,4398.14,-40,9.25,194
J,4405.6,-40,9.25,194
J,4405.66,-40,9.25,194
J,4405.69,-40,9.25,194
J,4405.64,-40,9.25,194
J,4408.275,-40,9.25,194
J,4408.42,-40,9.25,194
J,4408.08,-40,9.25,194
J,4408.03,-40,9.25,194
J,4395.845,-40,9.25,194
J,4395.64,-40,9.25,194
J,4395.63,-40,9.25,194
J,4395.61,-40,9.25,194
J,4403.15,-40,9.25,194
J,4403.12,-40,9.25,194
J,4403.295,-40,9.25,194
J,4403.11,-40,9.25,194
J,4405.6,-40,9.25,194
J,4405.64,-40,9.25,194
J,4405.62,-40,9.25,194
J,4405.55,-40,9.25,194
J,4400.54,-40,9.25,194
J,4400.65,-40,9.25,194
J,4400.58,-40,9.25,194
J,4393.345,-40,9.25,194
J,4393.12,-40,9.25,194
J,4393.09,-40,9.25,194
J,4398.14,-40,9.25,194
J,4398.4,-40,9.25,194
J,4398.375,-40,9.25,194
J,4398.13,-40,9.25,194
J,4405.66,-40,9.25,194
J,4405.58,-40,9.25,194
J,4405.64,-40,9.25,194
J,4405.65,-40,9.25,194
J,4395.68,-40,9.25,194
J,4395.67,-40,9.25,194
S4,4544.045,-66,5.05,0
J,4395.57,-40,9.25,194
J,4395.61,-40,9.25,194
J,4405.64,-40,9.25,194
J,4405.68,-40,9.25,194
J,4405.65,-40,9.25,194
J,4405.765,-40,9.25,194
J,4408.15,-40,9.25,194
J,4408.325,-40,9.25,194
J,4408.18,-40,9.25,194
J,4408.12,-40,9.25,194
J,4398.13,-40,9.25,194
J,4398.07,-40,9.25,194
J,4398.04,-40,9.25,194
J,4398.12,-40,9.25,194
J,4405.55,-40,9.25,194
J,4405.835,-40,9.25,194
J,4405.57,-40,9.25,194
J,4405.775,-40,9.25,194
J,4405.775,-40,9.25,196
J,4395.795,-40,9.25,196
J,4395.69,-40,9.25,196
J,4395.67,-40,9.25,196
J,4395.65,-40,9.25,196
J,4398.355,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.06,-40,9.25,196
J,4398.09,-40,9.25,196
J,4400.63,-40,9.25,196
J,4400.875,-40,9.25,196
J,4400.55,-40,9.25,196
J,4400.63,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.13,-40,9.25,196
J,4393.1,-40,9.25,196
J,4393.16,-40,9.25,196
J,4405.9,-40,9.25,196
J,4405.69,-40,9.25,196
S4,4544.075,-127,5.5,0
J,4405.91,-40,9.25,196
J,4405.705,-40,9.25,196
J,4393.15,-40,9.25,196
S4,4544.085,-127,5.5,0
J,4393.12,-40,9.25,196
J,4393.1,-40,9.25,196
J,4400.58,-40,9.25,196
S4,4544.045,-127,5.5,0
J,4400.69,-40,9.25,196
J,4400.65,-40,9.25,196
J,4400.62,-40,9.25,196
J,4403.04,-40,9.25,196
J,4403.295,-40,9.25,196
J,4403.18,-40,9.25,196
J,4403.08,-40,9.25,196
J,4395.62,-40,9.25,196
J,4395.67,-40,9.25,196
J,4395.835,-40,9.25,196
J,4395.62,-40,9.25,196
J,4408.355,-40,9.25,196
J,4408.295,-40,9.25,196
J,4408.13,-40,9.25,196
J,4408.1,-40,9.25,196
J,4405.57,-40,9.25,196
J,4405.65,-40,9.25,196
J,4405.835,-40,9.25,196
J,4405.58,-40,9.25,196
J,4398.16,-40,9.25,196
J,4398.14,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.1,-40,9.25,196
J,4405.825,-40,9.25,196
J,4405.865,-40,9.25,196
J,4405.61,-40,9.25,196
J,4405.62,-40,9.25,196
J,4395.58,-40,9.25,196
J,4395.66,-40,9.25,196
J,4395.62,-40,9.25,196
J,4395.875,-40,9.25,196
J,4400.875,-40,9.25,196
J,4400.51,-40,9.25,196
J,4400.56,-40,9.25,196
J,4400.62,-40,9.25,196
J,4395.865,-40,9.25,196
J,4395.59,-40,9.25,196
J,4395.65,-40,9.25,196
J,4395.63,-40,9.25,196
J,4400.855,-40,9.25,196
J,4400.57,-40,9.25,196
J,4400.805,-40,9.25,196
J,4400.58,-40,9.25,196
J,4398.12,-40,9.25,196
J,4398.08,-40,9.25,196
J,4398.11,-40,9.25,196
J,4398.325,-40,9.25,196
J,4395.53,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.875,-40,9.25,196
J,4395.63,-40,9.25,196
J,4393.14,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.09,-40,9.25,196
J,4393.04,-40,9.25,196
J,4395.825,-40,9.25,196
J,4395.6,-40,9.25,196
J,4395.58,-40,9.25,196
J,4395.68,-40,9.25,196
J,4398.07,-40,9.25,196
J,4398.06,-40,9.25,196
J,4398.44,-40,9.25,196
J,4398.11,-40,9.25,196
J,4393.15,-40,9.25,196
J,4393.04,-40,9.25,196
J,4393.12,-40,9.25,196
J,4393.325,-40,9.25,196
J,4403.295,-40,9.25,196
J,4403.11,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.12,-40,9.25,196
J,4400.9,-40,9.25,196
J,4400.58,-40,9.25,196
J,4400.845,-40,9.25,196
J,4400.695,-40,9.25,196
J,4403.08,-40,9.25,196
J,4403.43,-40,9.25,196
J,4403.385,-40,9.25,196
J,4403.12,-40,9.25,196
J,4398.345,-40,9.25,196
J,4398.16,-40,9.25,196
J,4398.15,-40,9.25,196
J,4398.11,-40,9.25,196
J,4403.15,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.11,-40,9.25,196
J,4403.07,-40,9.25,196
J,4398.295,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.15,-40,9.25,196
J,4398.11,-40,9.25,196
J,4400.56,-40,9.25,196
S3,1394.095,-51,30.22,183
J,4400.695,-40,9.25,196
J,4400.835,-40,9.25,196
J,4400.885,-40,9.25,196
J,4405.895,-40,9.25,196
J,4405.61,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.395,-40,9.25,196
J,4393.11,-40,9.25,196
J,4400.765,-40,9.25,196
J,4400.65,-40,9.25,196
J,4400.61,-40,9.25,196
J,4400.65,-40,9.25,196
J,4393.14,-40,9.25,196
J,4393.12,-40,9.25,196
J,4393.305,-40,9.25,196
J,4393.335,-40,9.25,196
J,4395.6,-40,9.25,196
J,4395.845,-40,9.25,196
J,4395.65,-40,9.25,196
J,4395.65,-40,9.25,196
J,4400.63,-40,9.25,196
J,4400.58,-40,9.25,196
J,4400.52,-40,9.25,196
J,4400.58,-40,9.25,196
J,4403.285,-40,9.25,196
J,4403.12,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.1,-40,9.25,196
J,4395.61,-40,9.25,196
J,4395.55,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.825,-40,9.25,196
J,4405.62,-40,9.25,196
J,4405.62,-40,9.25,196
J,4405.67,-40,9.25,196
J,4405.56,-40,9.25,196
J,4405.68,-40,9.25,196
J,4398.43,-40,9.25,196
J,4398.08,-40,9.25,196
J,4398.14,-40,9.25,196
J,4398.15,-40,9.25,196
J,4398.14,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.14,-40,9.25,196
J,4398.07,-41,9.25,196
J,4403.07,-41,9.25,196
J,4403.16,-41,9.25,196
J,4403.11,-41,9.25,196
J,4403.06,-41,9.25,196
J,4393.06,-41,9.25,196
J,4393.16,-41,9.25,196
J,4393.265,-41,9.25,196
J,4393.05,-41,9.25,196
J,4400.64,-41,9.25,196
J,4400.59,-41,9.25,196
J,4400.63,-41,9.25,196
J,4393.365,-41,9.25,196
J,4393.12,-41,9.25,196
J,4393.15,-41,9.25,196
J,4398.08,-41,9.25,196
J,4398.12,-41,9.25,196
J,4398.03,-41,9.25,196
J,4398.05,-41,9.25,196
J,4405.56,-41,9.25,196
J,4405.6,-41,9.25,196
J,4405.835,-41,9.25,196
J,4405.6,-41,9.25,196
J,4395.57,-41,9.25,196
J,4395.56,-41,9.25,196
J,4395.875,-41,9.25,196
J,4395.57,-41,9.25,196
J,4405.63,-41,9.25,196
J,4405.64,-41,9.25,196
J,4405.65,-41,9.25,196
J,4405.59,-41,9.25,196
J,4395.62,-41,9.25,196
J,4395.61,-41,9.25,196
J,4395.6,-41,9.25,196
J,4395.63,-41,9.25,196
J,4400.835,-41,9.25,196
J,4400.66,-41,9.25,196
J,4400.66,-41,9.25,196
J,4400.52,-41,9.25,196
J,4403.07,-41,9.25,196
J,4403.14,-41,9.25,196
J,4403.17,-41,9.25,196
J,4405.57,-41,9.25,196
J,4405.63,-40,9.25,196
J,4405.875,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.865,-40,9.25,196
J,4395.67,-40,9.25,196
J,4395.63,-40,9.25,196
J,4398.07,-40,9.25,196
S4,4544.055,-127,5.5,0
J,4398.14,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.345,-40,9.25,196
J,4400.6,-40,9.25,196
J,4400.58,-40,9.25,196
J,4400.66,-40,9.25,196
J,4400.805,-40,9.25,196
J,4405.63,-40,9.25,196
J,4405.6,-40,9.25,196
J,4405.61,-40,9.25,196
J,4405.64,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.15,-40,9.25,196
J,4403.14,-40,9.25,196
J,4403.14,-40,9.25,196
J,4400.64,-40,9.25,196
J,4400.63,-40,9.25,196
S4,4544.095,-127,5.32,0
J,4400.885,-40,9.25,196
J,4393.18,-40,9.25,196
J,4393.08,-40,9.25,196
J,4393.09,-40,9.25,196
S4,4544.095,-71,5.32,0
J,4393.395,-40,9.25,196
J,4403.345,-40,9.25,196
J,4403.06,-40,9.25,196
J,4403.4,-40,9.25,196
J,4403.315,-40,9.25,196
J,4395.55,-40,9.25,196
J,4395.56,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.6,-40,9.25,196
J,4400.62,-40,9.25,196
J,4400.6,-40,9.25,196
J,4400.855,-40,9.25,196
J,4400.62,-40,9.25,196
J,4403.11,-40,9.25,196
J,4403.16,-40,9.25,196
J,4403.17,-40,9.25,196
J,4403.335,-40,9.25,196
J,4393.13,-40,9.25,196
J,4393.15,-40,9.25,196
J,4393.09,-40,9.25,196
J,4393.09,-40,9.25,196
J,4398.11,-40,9.25,196
J,4398.1,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.07,-40,9.25,196
J,4405.65,-40,9.25,196
J,4405.64,-40,9.25,196
J,4405.63,-40,9.25,196
J,4405.61,-40,9.25,196
J,4395.92,-40,9.25,196
J,4395.895,-40,9.25,196
J,4395.68,-40,9.25,196
J,4395.6,-40,9.25,196
J,4400.67,-40,9.25,196
J,4400.805,-40,9.25,196
J,4400.65,-40,9.25,196
J,4400.895,-40,9.25,196
J,4393.08,-40,9.25,196
J,4393.13,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.375,-40,9.25,196
J,4395.58,-40,9.25,196
J,4395.875,-40,9.25,196
J,4395.66,-40,9.25,196
J,4395.59,-40,9.25,196
J,4408.18,-40,9.25,196
J,4408.17,-40,9.25,196
J,4408.15,-40,9.25,196
J,4408.325,-40,9.25,196
J,4400.53,-40,9.25,196
J,4400.52,-40,9.25,196
J,4400.825,-40,9.25,196
J,4403.375,-40,9.25,196
J,4403.16,-40,9.25,196
J,4403.15,-40,9.25,196
J,4403.395,-40,9.25,196
J,4405.59,-40,9.25,196
J,4405.57,-40,9.25,196
J,4405.865,-40,9.25,196
J,4405.885,-40,9.25,196
J,4403.14,-40,9.25,196
J,4403.11,-40,9.25,196
J,4403.16,-40,9.25,196
J,4403.12,-40,9.25,196
J,4395.63,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.865,-40,9.25,196
J,4395.59,-40,9.25,196
J,4408.16,-40,9.25,196
J,4408.15,-40,9.25,196
J,4408.15,-40,9.25,196
J,4408.11,-40,9.25,196
J,4395.67,-40,9.25,196
J,4395.68,-40,9.25,196
J,4395.63,-40,9.25,196
J,4395.57,-40,9.25,196
J,4403.285,-40,9.25,196
J,4403.12,-40,9.25,196
J,4403.1,-40,9.25,196
J,4403.365,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.09,-40,9.25,196
J,4403.17,-40,9.25,196
J,4403.16,-40,9.25,196
J,4395.63,-40,9.25,196
J,4395.895,-40,9.25,196
J,4403.325,-40,9.25,196
J,4403.1,-40,9.25,196
J,4403.11,-40,9.25,196
J,4403.12,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.63,-40,9.25,196
J,4395.66,-40,9.25,196
J,4395.61,-40,9.25,196
J,4405.62,-40,9.25,196
J,4405.66,-40,9.25,196
J,4405.67,-40,9.25,196
J,4405.62,-40,9.25,196
J,4403.08,-40,9.25,196
J,4403.325,-40,9.25,196
J,4403.05,-40,9.25,196
J,4403.05,-40,9.25,196
J,4403.17,-40,9.25,196
J,4398.295,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.13,-40,9.25,196
J,4398.14,-40,9.25,196
J,4403.395,-40,9.25,196
J,4403.375,-40,9.25,196
J,4403.16,-40,9.25,196
J,4403.13,-40,9.25,196
J,4395.825,-40,9.25,196
J,4395.64,-40,9.25,196
J,4395.57,-40,9.25,196
J,4395.63,-40,9.25,196
J,4393.11,-40,9.25,196
J,4403.42,-40,9.25,196
J,4403.16,-40,9.25,196
J,4408.12,-40,9.25,196
J,4408.14,-40,9.25,196
J,4408.11,-40,9.25,196
J,4408.11,-40,9.25,196
J,4405.785,-40,9.25,196
J,4405.68,-40,9.25,196
J,4405.67,-40,9.25,196
J,4405.62,-40,9.25,196
J,4400.65,-40,9.25,196
J,4400.59,-40,9.25,196
J,4400.92,-40,9.25,196
J,4400.92,-40,9.25,196
J,4393.08,-40,9.25,196
J,4393.14,-40,9.25,196
J,4393.11,-40,9.25,196
J,4393.1,-40,9.25,196
J,4405.56,-40,9.25,196
J,4405.9,-40,9.25,196
J,4405.865,-40,9.25,196
J,4405.62,-40,9.25,196
J,4403.17,-40,9.25,196
J,4403.385,-40,9.25,196
J,4403.14,-40,9.25,196
J,4403.11,-40,9.25,196
J,4400.835,-40,9.25,196
J,4400.835,-40,9.25,193
J,4400.66,-40,9.25,193
J,4400.57,-40,9.25,193
J,4400.65,-40,9.25,193
J,4398.07,-40,9.25,193
J,4398.12,-40,9.25,193
J,4398.14,-40,9.25,193
J,4398.43,-40,9.25,193
J,4393.15,-40,9.25,193
J,4393.12,-40,9.25,193
J,4393.13,-40,9.25,193
J,4393.12,-40,9.25,193
J,4395.59,-40,9.25,193
J,4395.815,-40,9.25,193
J,4395.61,-40,9.25,193
J,4395.61,-40,9.25,193
J,4398.17,-40,9.25,193
J,4398.315,-40,9.25,193
J,4398.15,-40,9.25,193
J,4398.14,-40,9.25,193
J,4403.1,-40,9.25,193
J,4403.1,-40,9.25,193
J,4403.1,-40,9.25,193
J,4403.15,-40,9.25,193
J,4395.62,-40,9.25,193
J,4395.64,-40,9.25,193
J,4395.64,-40,9.25,193
J,4395.885,-40,9.25,193
J,4398.1,-40,9.25,193
J,4398.365,-40,9.25,193
J,4398.13,-40,9.25,193
J,4398.13,-40,9.25,193
J,4403.09,-40,9.25,193
J,4403.11,-40,9.25,193
J,4403.1,-40,9.25,193
J,4403.295,-40,9.25,193
J,4393.13,-40,9.25,193
J,4393.12,-40,9.25,193
J,4393.17,-40,9.25,193
J,4393.12,-40,9.25,193
J,4405.62,-40,9.25,193
J,4405.785,-40,9.25,193
J,4405.66,-40,9.25,193
J,4405.895,-40,9.25,193
J,4400.59,-40,9.25,193
J,4400.63,-40,9.25,193
J,4400.62,-40,9.25,193
J,4405.62,-40,9.25,193
J,4405.63,-40,9.25,193
J,4405.65,-40,9.25,193
J,4405.865,-40,9.25,193
J,4395.875,-40,9.25,193
J,4395.57,-40,9.25,193
S4,4544.095,-71,5.32,0
J,4395.61,-40,9.25,193
J,4395.62,-40,9.25,193
J,4398.11,-40,9.25,193
J,4398.06,-40,9.25,193
J,4398.06,-40,9.25,193
J,4398.365,-40,9.25,193
J,4395.58,-40,9.25,193
J,4395.61,-40,9.25,193
J,4395.61,-40,9.25,193
J,4395.64,-40,9.25,193
J,4405.895,-40,9.25,193
J,4405.815,-40,9.25,193
J,4405.6,-40,9.25,193
J,4405.62,-40,9.25,193
J,4400.54,-40,9.25,193
J,4400.62,-40,9.25,193
J,4400.63,-40,9.25,193
J,4400.64,-40,9.25,193
J,4395.52,-40,9.25,193
J,4395.65,-40,9.25,193
J,4395.6,-40,9.25,193
J,4400.805,-40,9.25,193
J,4400.63,-40,9.25,193
J,4400.56,-40,9.25,193
J,4400.92,-40,9.25,193
J,4393.1,-40,9.25,193
J,4393.12,-40,9.25,193
J,4393.11,-40,9.25,193
J,4393.17,-40,9.25,193
J,4405.64,-40,9.25,193
J,4405.66,-40,9.25,193
J,4405.63,-40,9.25,193
J,4405.62,-40,9.25,193
J,4395.6,-40,9.25,193
J,4395.855,-40,9.25,193
J,4395.875,-40,9.25,193
J,4395.67,-40,9.25,193
J,4405.58,-40,9.25,193
J,4405.66,-40,9.25,193
J,4405.56,-40,9.25,193
J,4403.335,-40,9.25,193
J,4403.315,-40,9.25,193
J,4403.345,-40,9.25,193
J,4403.15,-40,9.25,193
J,4405.58,-40,9.25,193
J,4405.64,-40,9.25,193
J,4405.885,-40,9.25,193
J,4405.61,-40,9.25,193
J,4395.55,-40,9.25,193
J,4395.59,-40,9.25,193
J,4395.65,-40,9.25,193
J,4395.61,-40,9.25,193
J,4403.315,-40,9.25,193
J,4403.12,-40,9.25,193
J,4403.12,-40,9.25,193
J,4403.05,-40,9.25,193
J,4393.295,-40,9.25,193
J,4393.11,-40,9.25,193
J,4393.345,-40,9.25,193
J,4393.09,-40,9.25,193
J,4400.57,-40,9.25,193
J,4400.6,-40,9.25,193
J,4400.58,-40,9.25,193
J,4400.785,-40,9.25,193
J,4395.895,-40,9.25,193
J,4395.58,-40,9.25,193
S4,4544.055,-127,5.05,0
J,4395.695,-40,9.25,193
J,4403.15,-40,9.25,193
J,4403.11,-40,9.25,193
J,4403.15,-40,9.25,193
J,4403.12,-40,9.25,193
J,4400.805,-40,9.25,193
J,4400.67,-40,9.25,193
J,4400.65,-40,9.25,193
J,4400.63,-40,9.25,193
J,4405.54,-40,9.25,193
J,4405.62,-40,9.25,193
J,4405.58,-40,9.25,193
J,4395.64,-40,9.25,193
J,4395.58,-40,9.25,193
J,4395.795,-40,9.25,193
J,4395.55,-40,9.25,193
J,4403.285,-40,9.25,193
J,4403.15,-40,9.25,193
J,4403.1,-40,9.25,193
J,4403.07,-40,9.25,193
J,4405.63,-40,9.25,193
J,4405.885,-40,9.25,193
J,4405.885,-40,9.25,193
J,4405.64,-40,9.25,193
J,4400.66,-40,9.25,193
J,4400.63,-40,9.25,193
J,4400.58,-40,9.25,193
J,4400.64,-40,9.25,193
J,4403.395,-40,9.25,193
J,4403.335,-40,9.25,193
J,4403.13,-40,9.25,193
J,4403.14,-39,9.25,193
J,4398.05,-39,9.25,193
J,4398.16,-39,9.25,193
J,4398.13,-39,9.25,193
J,4398.14,-39,9.25,193
J,4405.63,-39,9.25,193
J,4405.65,-39,9.25,193
J,4405.57,-39,9.25,193
J,4405.56,-39,9.25,193
J,4408.05,-39,9.25,193
J,4393.12,-39,9.25,193
J,4400.59,-39,9.25,193
J,4400.63,-39,9.25,193
J,4395.815,-39,9.25,193
J,4395.815,-39,9.25,193
J,4395.64,-39,9.25,193
J,4395.65,-39,9.25,193
J,4408.14,-39,9.25,193
J,4408.13,-39,9.25,193
J,4408.1,-39,9.25,193
J,4408.345,-39,9.25,193
J,4395.65,-39,9.25,193
J,4395.65,-39,9.25,193
J,4395.67,-39,9.25,193
J,4395.53,-39,9.25,193
J,4400.795,-39,9.25,193
J,4400.64,-39,9.25,193
J,4400.56,-39,9.25,193
J,4400.56,-39,9.25,193
J,4395.66,-39,9.25,193
J,4395.53,-39,9.25,193
J,4395.59,-39,9.25,193
J,4395.55,-39,9.25,193
J,4400.63,-39,9.25,193
J,4400.66,-39,9.25,193
J,4400.58,-39,9.25,193
J,4400.56,-39,9.25,193
J,4398.13,-39,9.25,193
J,4398.08,-39,9.25,193
J,4398.16,-39,9.25,193
J,4398.09,-39,9.25,193
J,4395.835,-39,9.25,193
J,4395.56,-39,9.25,193
J,4395.845,-39,9.25,193
J,4395.56,-39,9.25,193
J,4400.845,-39,9.25,193
J,4400.805,-39,9.25,193
J,4400.61,-39,9.25,193
J,4400.57,-39,9.25,193
J,4408.335,-39,9.25,193
J,4408.1,-39,9.25,193
J,4408.07,-39,9.25,193
J,4408.315,-39,9.25,193
J,4400.825,-39,9.25,193
J,4400.785,-39,9.25,193
J,4400.64,-39,9.25,193
J,4400.58,-39,9.25,193
J,4398.335,-39,9.25,193
J,4398.1,-39,9.25,193
J,4398.09,-39,9.25,193
J,4398.1,-39,9.25,193
J,4395.62,-39,9.25,193
J,4395.68,-39,9.25,193
J,4395.885,-39,9.25,193
J,4395.63,-39,9.25,193
J,4398.355,-39,9.25,193
J,4398.1,-39,9.25,193
J,4398.365,-39,9.25,193
J,4398.13,-39,9.25,193
J,4395.55,-39,9.25,193
J,4395.63,-39,9.25,193
J,4395.865,-39,9.25,193
J,4395.805,-39,9.25,193
J,4403.04,-39,9.25,193
J,4403.12,-39,9.25,193
J,4403.14,-39,9.25,193
J,4403.11,-39,9.25,193
J,4400.64,-39,9.25,193
J,4400.57,-39,9.25,193
J,4400.54,-39,9.25,193
J,4400.64,-39,9.25,193
J,4408.355,-39,9.25,193
J,4408.15,-39,9.25,193
J,4408.285,-39,9.25,193
J,4408.13,-39,9.25,193
J,4398.11,-39,9.25,193
J,4398.09,-39,9.25,193
J,4398.06,-39,9.25,193
J,4398.11,-39,9.25,193
J,4403.1,-39,9.25,193
J,4403.11,-39,9.25,193
J,4403.08,-39,9.25,193
J,4403.11,-39,9.25,193
J,4395.55,-39,9.25,193
J,4395.58,-39,9.25,193
J,4395.815,-39,9.25,193
J,4395.65,-39,9.25,193
J,4400.59,-39,9.25,193
J,4400.68,-39,9.25,193
J,4400.54,-39,9.25,193
J,4400.6,-39,9.25,193
J,4395.55,-39,9.25,193
J,4395.57,-39,9.25,193
J,4395.59,-39,9.25,193
J,4395.63,-39,9.25,193
J,4403.295,-39,9.25,193
J,4403.13,-39,9.25,193
J,4403.03,-39,9.25,193
J,4403.295,-39,9.25,193
J,4401.0,-39,9.25,193
J,4400.58,-39,9.25,193
J,4400.835,-39,9.25,193
J,4400.61,-39,9.25,193
J,4405.67,-39,9.25,193
J,4405.65,-39,9.25,193
J,4405.65,-39,9.25,193
J,4405.64,-39,9.25,193
J,4398.11,-39,9.25,193
J,4398.42,-39,9.25,193
J,4398.11,-39,9.25,193
J,4398.13,-39,9.25,193
J,4393.12,-39,9.25,193
J,4393.12,-39,9.25,193
J,4393.1,-39,9.25,193
J,4393.15,-39,9.25,193
J,4400.56,-39,9.25,193
J,4395.62,-39,9.25,193
J,4395.855,-39,9.25,193
J,4395.59,-39,9.25,193
J,4395.63,-39,9.25,193
J,4405.64,-39,9.25,193
J,4405.59,-39,9.25,193
J,4405.56,-39,9.25,193
J,4405.58,-39,9.25,193
J,4403.13,-39,9.25,193
J,4403.08,-39,9.25,193
J,4403.13,-39,9.25,193
J,4403.17,-39,9.25,193
J,4398.06,-39,9.25,193
J,4398.295,-39,9.25,193
J,4398.315,-39,9.25,193
J,4398.395,-39,9.25,193
J,4408.07,-39,9.25,193
